Incident_ID,Month,Day,Year,Date,School,Victims_Killed,Victims_Wounded,Number_Victims,Shooter_Killed,Quarter,City,State,School_Level,Location,Location_Type,During_Classes,Duration_min,Situation,Targets,Shots_Fired
20210914TNLAL,9,14,2021,14-09-21,La Vergne High School,0,0,0,0,Fall,La Vergne,TN,High,Parking Lot,Outside on School Property,Yes,1,,Random Shooting,3
20210914MOMCH,9,14,2021,14-09-21,McNair Elementary School,0,0,0,0,Fall,Hazelwood,MO,Elementary,Parking Lot,Outside on School Property,Yes,1,Escalation of Dispute,Victims Targeted,0
20210913SCEDC,9,13,2021,13-09-21,Edwards Elementary School,0,1,1,0,Fall,Chesterfield County,SC,Elementary,Parking Lot,Outside on School Property,Yes,1,Domestic w/ Targeted Victim,Victims Targeted,1
20210910CONOA,9,10,2021,10-09-21,North Area Athletic Complex,0,0,0,0,Fall,Arvada,CO,High,Parking Lot,Outside on School Property,No,1,Drive-by Shooting,Victims Targeted,4
20210910CASTP,9,10,2021,10-09-21,Stratford School,0,0,0,0,Fall,Palo Alto,CA,Elementary,Playground,Outside on School Property,Yes,1,Indiscriminate Shooting,Random Shooting,1
20210909NCSHE,9,9,2021,09-09-21,Sheep-Harney Elementary School,0,0,0,0,,Elizabeth City,NC,Elementary,Front of School,Outside on School Property,No,1,Intentional Property Damage,Random Shooting,
20210909MITRF,9,9,2021,09-09-21,Tri-County Education Center,0,0,0,0,Fall,Ferndale,MI,06-dic,Parking Lot,Outside on School Property,Yes,1,Escalation of Dispute,Neither,1
20210909ILCHC,9,9,2021,09-09-21,Champaign School Bus,0,1,1,0,Fall,Champaign,IL,Elementary,School Bus,School Bus,Yes,1,Drive-by Shooting,Both,
20210908MNPRB,9,9,2021,09-09-21,Prairie Seeds Academy,0,1,1,0,Fall,Brooklyn Park,MN,High,Front of School,Off School Property,No,1,,Both,
20210908ILCEC,9,8,2021,08-09-21,Centennial High School,0,0,0,0,Fall,Champaign,IL,High,Hallway,Inside School Building,Yes,1,Escalation of Dispute,Victims Targeted,0
20210907TNLAL,9,7,2021,07-09-21,La Vergne High School,0,0,0,0,Fall,La Vergne,TN,High,Parking Lot,Outside on School Property,Yes,1,Escalation of Dispute,Random Shooting,3
20210907PAHAH,9,7,2021,07-09-21,Harrisburg High School,0,0,0,0,Fall,Harrisburg,PA,High,Parking Lot,Outside on School Property,Yes,1,Escalation of Dispute,Neither,
20210907MAOMG,9,7,2021,07-09-21,O’Maley Innovation Middle School,0,0,0,0,Fall,Gloucester,MA,Middle,Parking Lot,Outside on School Property,No,,Intentional Property Damage,Random Shooting,100
20210903NVDEL,9,3,2021,03-09-21,Desert Oasis High School,0,0,0,0,Fall,Las Vegas,NV,High,Parking Lot,Outside on School Property,No,1,Escalation of Dispute,Neither,
20210903NCJUC,9,3,2021,03-09-21,Julius Chambers High School,0,0,0,0,Fall,Charlotte,NC,High,Football Field/Track,Outside on School Property,No,1,,Neither,4
20210903CAMTH,9,3,2021,03-09-21,Mt. Eden High School,0,0,0,0,Fall,Hayward,CA,High,Front of School,Outside on School Property,Yes,1,,Victims Targeted,
20210903CABUB,9,3,2021,03-09-21,Buena Park School District Bus,0,0,0,1,Fall,Buena Park,CA,,School Bus,School Bus,Yes,1,Domestic w/ Targeted Victim,Victims Targeted,
20210902NMALA,9,2,2021,02-09-21,Albuquerque Christ Lutheran Church and School,0,0,0,0,Fall,Albuquerque,NM,K-8,Parking Lot,Outside on School Property,Yes,1,Escalation of Dispute,Victims Targeted,
20210902INWEG,9,2,2021,02-09-21,West Side Leadership Academy,0,1,1,0,Fall,Gary,IN,High,School Bus,School Bus,Yes,1,Murder/Assassination,Victims Targeted,
20210902GAWOS,9,2,2021,02-09-21,Woodland High School,0,0,0,0,Fall,Stockbridge,GA,High,Outside on School Property,Outside on School Property,Yes,,Illegal Activity,Neither,0
20210902CASAL,9,2,2021,02-09-21,Santee High School,0,2,2,0,Fall,Los Angeles,CA,High,Football Field/Track,Outside on School Property,Yes,1,Escalation of Dispute,Both,
20210902ARLIL,9,2,2021,02-09-21,Little Rock Central High School,0,0,0,0,Fall,Little Rock,AR,High,Front of School,Outside on School Property,Yes,1,Escalation of Dispute,Neither,0
20210901NCMTW,9,1,2021,01-09-21,Mt. Tabor High School,1,0,1,0,Fall,Winston-Salem,NC,High,Hallway,Inside School Building,Yes,1,,Victims Targeted,
20210901ILFRC,9,1,2021,01-09-21,Frazier International Magnet School,1,0,1,0,Fall,Chicago,IL,Elementary,Front of School,Outside on School Property,No,1,,Victims Targeted,
20210830NJWEN,8,30,2021,30-08-21,West Side High School,1,0,1,0,Fall,Newark,NJ,High,Front of School,Outside on School Property,Yes,1,,Victims Targeted,
20210830NCNEW,8,30,2021,30-08-21,New Hanover High School,0,1,1,0,Fall,Wilmington,NC,High,Hallway,Inside School Building,Yes,1,Escalation of Dispute,Victims Targeted,
20210830MDNEO,8,30,2021,30-08-21,New Town High School,0,0,0,0,Fall,Owings Mills,MD,High,Outside on School Property,Outside on School Property,Yes,1,Escalation of Dispute,Neither,
20210830FLOKW,8,30,2021,30-08-21,Okeeheelee Middle School,0,0,0,0,Fall,West Palm Beach,FL,Middle,School Bus,School Bus,Yes,1,,,
20210828CASAS,8,28,2021,28-08-21,Santa Maria High School,0,0,0,0,Fall,Santa Maria,CA,High,Football Field/Track,Outside on School Property,No,1,,,
20210827VTEDB,8,27,2021,27-08-21,Edmunds Middle School,0,0,0,0,Fall,Burlington,VT,Middle,Front of School,Both Inside/Outside,No,1,Intentional Property Damage,Neither,1
20210827VAFRW,8,27,2021,27-08-21,Freedom High School,0,2,2,0,Fall,Woodbridge,VA,High,Parking Lot,Outside on School Property,No,1,Escalation of Dispute,Both,
20210827PAACS,8,27,2021,27-08-21,Academy Park High School,1,4,5,0,Fall,Sharon Hill,PA,High,Football Field/Track,Outside on School Property,No,1,Escalation of Dispute,Random Shooting,
20210827KYAPO,8,27,2021,27-08-21,Apollo High School,0,1,1,0,Fall,Owensboro,KY,High,Parking Lot,Outside on School Property,No,1,Escalation of Dispute,Victims Targeted,1
20210827INHAH,8,27,2021,27-08-21,Hammond Central High School,0,2,2,0,Fall,Hammond,IN,High,Beside Building,Outside on School Property,Yes,1,Illegal Activity,Both,
20210826WAAKS,8,26,2021,26-08-21,Aki Kurose Middle School,0,0,0,0,Fall,Seattle,WA,Middle,Front of School,Outside on School Property,No,1,,Victims Targeted,
20210826OHNOT,8,26,2021,26-08-21,Northpointe Academy Elementary School,0,0,0,0,Fall,Toledo,OH,Elementary,Football Field/Track,Outside on School Property,No,1,Escalation of Dispute,Neither,
20210826NYHAH,8,26,2021,26-08-21,Hauppauge Middle School,0,0,0,0,Fall,Hauppauge,NY,Middle,Beside Building,Outside on School Property,Yes,1,Escalation of Dispute,Both,
20210822ILWER,8,22,2021,22-08-21,West Middle School,0,1,1,0,Fall,Rockford,IL,Middle,Parking Lot,Outside on School Property,No,1,Escalation of Dispute,Victims Targeted,
20210820NEMIO,8,20,2021,20-08-21,Miller Park Elementary,0,2,2,0,Fall,Omaha,NE,Elementary,Playground,Outside on School Property,No,1,,Victims Targeted,27
20210820CACEF,8,20,2021,20-08-21,Central High-Bullard High,0,1,1,0,Fall,Fresno,CA,High,Parking Lot,Outside on School Property,No,1,Escalation of Dispute,Victims Targeted,
20210818SCORO,8,18,2021,18-08-21,Orangeburg-Wilkinson High School,0,3,3,0,Fall,Orangeburg,SC,High,Parking Lot,Outside on School Property,Yes,1,Escalation of Dispute,Both,99
20210817COYED,8,17,2021,17-08-21,Yeshiva Toras Chaim High School,1,0,1,0,Fall,Denver,CO,High,Front of School,Outside on School Property,Yes,1,Illegal Activity,Victims Targeted,
20210815VAROD,8,15,2021,15-08-21,Rosa Park Elementary School,0,0,0,0,Summer,Dale City,VA,Elementary,Parking Lot,Outside on School Property,No,1,Escalation of Dispute,Neither,
20210814SCDAH,8,14,2021,14-08-21,Darlington County School District Buses,0,0,0,0,Summer,Hartsville,SC,,School Bus,School Bus,,,Intentional Property Damage,Neither,
20210814ILMAC,8,14,2021,14-08-21,Mary E. McDowell Elementary School,0,1,1,0,Summer,Chicago,IL,Elementary,Outside on School Property,Outside on School Property,No,1,Drive-by Shooting,Victims Targeted,
20210813NMWAA,8,13,2021,13-08-21,Washington Middle School,1,0,1,0,Fall,Albuquerque,NM,Middle,Playground,Outside on School Property,Yes,1,Escalation of Dispute,Victims Targeted,6
20210813GACAS,8,13,2021,13-08-21,Campbell High SChool,0,0,0,0,Fall,Smyrna,GA,High,Football Field/Track,Outside on School Property,No,1,Escalation of Dispute,Neither,
20210812GALIL,8,12,2021,12-08-21,Lithonia High School,0,1,1,0,Fall,Lithonia,GA,High,Parking Lot,Outside on School Property,Yes,1,Officer-Involved Shooting,,
20210812CANOS,8,12,2021,12-08-21,North Mountain Middle School,0,0,0,0,Fall,San Jacinto,CA,Middle,Bathroom,Inside School Building,Yes,1,,Neither,1
20210811COMAC,8,11,2021,11-08-21,Mark Twain Elementary School,0,1,1,0,Summer,Colorado Springs,CO,Elementary,Outside on School Property,Outside on School Property,No,1,,,
20210811CAOAO,8,11,2021,11-08-21,Oakland Tech High School,0,0,0,0,Fall,Oakland,CA,High,Beside Building,Outside on School Property,Yes,1,,,10
20210810OHEAC,8,10,2021,10-08-21,East Linden Elementary School,0,1,1,0,Summer,Columbus,OH,Elementary,Beside Building,Outside on School Property,No,1,Accidental,Random Shooting,1
20210807ORGIP,8,7,2021,07-08-21,Gilbert Heights Elementary School,1,0,1,0,Summer,Portland,OR,Elementary,Parking Lot,Outside on School Property,No,,,,
20210806LASTH,8,6,2021,06-08-21,St. Francis de Sales school,0,1,1,0,Summer,Houma,LA,K-8,Front of School,Outside on School Property,Yes,1,Illegal Activity,Random Shooting,1
20210805GACHD,8,5,2021,05-08-21,Chapel Hill Middle School,0,0,0,0,Summer,Douglasville,GA,Middle,Office,Inside School Building,No,,Intentional Property Damage,Neither,5
20210804ALBUM,8,4,2021,04-08-21,Burns Middle School,0,2,2,0,Summer,Mobile,AL,Middle,Parking Lot,Outside on School Property,No,1,,,
20210727WATYS,7,27,2021,27-07-21,Tyee High School,1,0,1,0,Summer,SeaTac,WA,High,Basketball Court,Outside on School Property,No,1,,,
20210721ILTHC,7,21,2021,21-07-21,Theodore Herzl Elementary School,0,5,5,0,Summer,Chicago,IL,Elementary,Front of School,Outside on School Property,No,1,Drive-by Shooting,,
20210719TXCAC,7,19,2021,19-07-21,Caldwell High School,0,0,0,0,Summer,Caldwell,TX,High,Parking Lot,Outside on School Property,Yes,1,Drive-by Shooting,Random Shooting,
20210718ARFOL,7,18,2021,18-07-21,Forest Park Elementary,0,0,0,0,Summer,Little Rock,AR,Elementary,Basketball Court,Outside on School Property,No,1,,,
20210709KSCAW,7,9,2021,09-07-21,Campus High School,0,0,0,1,Summer,Wichita,KS,High,Field (General),Outside on School Property,No,,Suicide/Attempted,Random Shooting,
20210708ILBEC,7,8,2021,08-07-21,Benito Juarez Community Academy,0,2,2,0,Summer,Chicago,IL,High,Front of School,Outside on School Property,Yes,1,Drive-by Shooting,Both,
20210704NYDRR,7,4,2021,04-07-21,Dr. Louis A. Cerulli School No. 34,1,0,1,0,Summer,Rochester,NY,High,Parking Lot,Outside on School Property,No,1,Drive-by Shooting,,
20210628CASLF,6,28,2021,28-06-21,Slater Elementary School,0,1,1,0,Summer,Fresno,CA,Elementary,Field (General),Outside on School Property,No,1,Drive-by Shooting,Victims Targeted,
20210624ILABR,6,24,2021,24-06-21,Abraham Lincoln Middle School,0,1,1,0,Summer,Rockford,IL,Middle,Front of School,Outside on School Property,No,1,Drive-by Shooting,,
20210620CAGRM,6,20,2021,20-06-21,Modesto Christian School,0,1,1,0,Summer,Modesto,CA,K-12,Parking Lot,Outside on School Property,No,1,Illegal Activity,Neither,
20210614TXEAF,6,14,2021,14-06-21,Eastern Hills High School,0,1,1,0,Summer,Fort Worth,TX,High,Parking Lot,Outside on School Property,No,1,Illegal Activity,Victims Targeted,
20210614NCROR,6,14,2021,14-06-21,Rowland Middle School,0,0,0,0,Summer,Rowland,NC,Middle,Parking Lot,Outside on School Property,No,1,,,
20210614NCRJW,6,14,2021,14-06-21,R.J. Reynolds High School,0,0,0,1,Summer,Winston-Salem,NC,High,Beside Building,Outside on School Property,No,15,Domestic w/ Targeted Victim,Both,
20210613PAWIP,6,13,2021,13-06-21,William Dick School,1,0,1,0,Summer,Philadelphia,PA,K-8,Basketball Court,Outside on School Property,No,1,,Victims Targeted,
20210613PAPAC,6,13,2021,13-06-21,Park Elementary School,0,0,0,0,Summer,Columbia,PA,Elementary,Parking Lot,Outside on School Property,No,1,Suicide/Attempted,Victims Targeted,1
20210612MOMCF,6,12,2021,12-06-21,McCluer North High School,1,0,1,0,Summer,Florissant,MO,High,Outside on School Property,Outside on School Property,No,1,Escalation of Dispute,Victims Targeted,
20210610CTHOW,6,10,2021,10-06-21,Holy Cross High School,0,0,0,0,Summer,Waterbury,CT,High,Field (General),Outside on School Property,No,1,Illegal Activity,Neither,
20210609VAWIR,6,9,2021,09-06-21,William Fleming High School,0,1,1,0,,Roanoke,VA,High,Parking Lot,Outside on School Property,No,1,Escalation of Dispute,,
20210609TXNOH,6,9,2021,09-06-21,North Forest High School,0,1,1,0,Summer,Houston,TX,High,Parking Lot,Outside on School Property,Yes,1,Escalation of Dispute,Both,
20210608PAMUS,6,8,2021,08-06-21,Musser Elementary School,0,0,0,0,Summer,Sharon,PA,Elementary,Parking Lot,Outside on School Property,No,1,Escalation of Dispute,Victims Targeted,10
20210608KSHAK,6,8,2021,08-06-21,Hazel Grove Elementary,1,0,1,0,Summer,Kansas City,KS,Elementary,Front of School,Outside on School Property,Yes,1,Drive-by Shooting,Victims Targeted,
20210607TXEAF,6,7,2021,07-06-21,Eastern Hills High School,1,0,1,0,,Fort Worth,TX,High,Parking Lot,Outside on School Property,No,1,Escalation of Dispute,Victims Targeted,
20210606VADRA,6,6,2021,06-06-21,Dr. Charles R. Drew Elementary School,0,0,0,0,,Arlington,VA,Elementary,Parking Lot,Outside on School Property,No,1,Escalation of Dispute,Random Shooting,
20210601ILLIC,6,1,2021,01-06-21,Lincoln Park High School,0,1,1,0,Summer,Chicago,IL,High,Parking Lot,Outside on School Property,No,1,,,
20210525NJPAP,5,25,2021,25-05-21,Paterson School 6,0,0,0,0,Spring,Paterson,NJ,Elementary,Front of School,Off School Property,Yes,1,,Random Shooting,
20210517TXBRE,5,17,2021,17-05-21,Brown Middle School,0,0,0,0,Spring,El Paso,TX,Middle,Classroom,Inside School Building,Yes,30,Indiscriminate Shooting,Both,8
20210517TNAUM,5,17,2021,17-05-21,Aurora Collegiate Academy,0,1,1,0,Spring,Memphis,TN,Elementary,Front of School,Off School Property,Yes,1,Illegal Activity,Victims Targeted,
20210517MDLOC,5,17,2021,17-05-21,Long Reach High School,0,0,0,0,Spring,Columbia,MD,High,Parking Lot,Outside on School Property,Yes,1,Domestic w/ Targeted Victim,Victims Targeted,0
20210514CASAS,5,14,2021,14-05-21,San Mateo High School,1,0,1,0,Spring,San Mateo,CA,High,Parking Lot,Outside on School Property,No,1,Illegal Activity,Victims Targeted,
20210511NYPSB,5,11,2021,11-05-21,P.S. 178 Saint Clair Mckelway Grade School,0,1,1,0,Spring,Brooklyn,NY,K-8,Front of School,Outside on School Property,No,1,Escalation of Dispute,Victims Targeted,1
20210511CAVEL,5,11,2021,11-05-21,Verbum Dei High School,0,0,0,0,Spring,Los Angeles,CA,High,School Bus,School Bus,Yes,1,Intentional Property Damage,Random Shooting,
20210506SCFOC,5,6,2021,06-05-21,Forest Lake Elementary,0,0,0,0,Spring,Columbia,SC,Elementary,School Bus,School Bus,Yes,6,Hostage/Standoff,Random Shooting,0
20210506IDRIR,5,6,2021,06-05-21,Rigby Middle School,0,3,3,0,Spring,Rigby,ID,Middle,Inside School Building,Both Inside/Outside,Yes,1,Indiscriminate Shooting,Both,99
20210505SCWAW,5,5,2021,05-05-21,Ware Shoals High School,0,0,0,1,Spring,Ware Shoals,SC,High,Parking Lot,Outside on School Property,Yes,1,Suicide/Attempted,,1
20210505MICRC,5,5,2021,05-05-21,Crossroads Alternative High,0,1,1,0,Spring,Cutlerville,MI,High,Front of School,Outside on School Property,Yes,1,Drive-by Shooting,Victims Targeted,
20210502ILCHC,5,2,2021,02-05-21,Chicago Bulls College Prep High School,0,5,5,0,Spring,Chicago,IL,High,Front of School,Outside on School Property,No,1,Drive-by Shooting,Both,
20210501MNBES,5,1,2021,01-05-21,Benjamin E Mays School,0,0,0,0,Spring,St. Paul,MN,Elementary,Front of School,Outside on School Property,No,1,,Victims Targeted,50
20210430INMAI,4,30,2021,30-04-21,Mary Castle Elementary School,0,1,1,0,Spring,Indianapolis,IN,Elementary,Parking Lot,Off School Property,Yes,1,Domestic w/ Targeted Victim,Victims Targeted,
20210429NYURB,4,29,2021,29-04-21,Urban Dove Charter School,1,0,1,0,Spring,Brooklyn,NY,High,Front of School,Outside on School Property,Yes,1,,Victims Targeted,10
20210429CAVIV,4,29,2021,29-04-21,Victor Valley High School,0,1,1,0,Spring,Victorville,CA,High,Parking Lot,Outside on School Property,Yes,1,Escalation of Dispute,Random Shooting,3
20210427TNLAM,4,27,2021,27-04-21,La Petite Academy,0,0,0,0,Spring,Memphis,TN,Other,Front of School,Outside on School Property,Yes,1,Escalation of Dispute,Random Shooting,1
20210427DESMS,4,27,2021,27-04-21,Smyrna Middle School,1,0,1,1,Spring,Smyrna,DE,Middle,Parking Lot,Outside on School Property,Yes,1,Domestic w/ Targeted Victim,Victims Targeted,
20210426MNPLP,4,26,2021,26-04-21,Plymouth Middle School,0,0,0,0,Spring,Plymouth,MN,Middle,Hallway,Inside School Building,Yes,1,Suicide/Attempted,Random Shooting,
20210420TXHAH,4,20,2021,20-04-21,Harker Heights High School,1,0,1,0,Spring,Harker Heights,TX,High,Parking Lot,Outside on School Property,No,1,Illegal Activity,Victims Targeted,
20210418OHWED,4,18,2021,18-04-21,Westwood Elementary School,1,1,2,0,Spring,Dayton,OH,Elementary,Playground,Outside on School Property,No,1,,Victims Targeted,
20210413TNMAC,4,13,2021,13-04-21,Maury County Public Schools Bus No. 50,0,0,0,0,Spring,Columbia,TN,,School Bus,School Bus,Yes,1,Escalation of Dispute,Victims Targeted,0
20210412TNAUK,4,12,2021,12-04-21,Austin-East Magnet High School,0,1,1,1,Spring,Knoxville,TN,High,Bathroom,Inside School Building,Yes,1,,Victims Targeted,1
20210412CASAS,4,12,2021,12-04-21,San Diego High School,0,0,0,1,Spring,San Diego,CA,High,Football Field/Track,Outside on School Property,No,660,Hostage/Standoff,Random Shooting,
20210411INBIH,4,11,2021,11-04-21,Bishop Noll Institute,1,0,1,0,Spring,Hammond,IN,High,Parking Lot,Outside on School Property,No,1,Domestic w/ Targeted Victim,Victims Targeted,1
20210407ILPEP,4,7,2021,07-04-21,Peoria High School,0,0,0,0,Spring,Peoria,IL,High,Inside School Building,Inside School Building,Yes,1,Escalation of Dispute,Victims Targeted,0
20210406ILBAC,4,6,2021,06-04-21,Back of the Yards College Prep High School,0,0,0,0,Spring,Chicago,IL,High,Beside Building,Outside on School Property,Yes,1,Intentional Property Damage,Neither,
20210401OKCLC,4,1,2021,01-04-21,Cleveland High School,0,0,0,0,Spring,Oklahoma City,OK,High,School Bus,School Bus,Yes,1,Drive-by Shooting,Neither,
20210401ALSES,4,1,2021,01-04-21,Selma High School,0,0,0,0,Spring,Selma,AL,High,Cafeteria,Inside School Building,Yes,1,Escalation of Dispute,Victims Targeted,1
20210327MAPEC,3,27,2021,27-03-21,Peabody Elementary School,1,0,1,0,Spring,Cambridge,MA,Elementary,Basketball Court,Outside on School Property,No,1,,Victims Targeted,
20210326MOCAS,3,26,2021,26-03-21,Castlio Elementary School,0,0,0,1,Spring,St Charles,MO,Elementary,Parking Lot,Outside on School Property,No,1,Suicide/Attempted,Victims Targeted,
20210324ORFOS,3,24,2021,24-03-21,Four Corners Elementary School,1,1,2,0,Spring,Salem,OR,Elementary,Parking Lot,Outside on School Property,No,1,Illegal Activity,Victims Targeted,
20210319WVSPM,3,19,2021,19-03-21,Spring Mills Middle School,0,0,0,0,Spring,Martinsburg,WV,Middle,School Bus,School Bus,Yes,2,Intentional Property Damage,Random Shooting,
20210318KYGRL,3,18,2021,18-03-21,Greenwood Elementary School,0,0,0,0,Spring,Louisville,KY,Elementary,Cafeteria,Outside on School Property,Yes,10,Domestic w/ Targeted Victim,Neither,0
20210315INMEM,3,15,2021,15-03-21,Merrillville High School,1,1,2,0,Spring,Merrillville,IN,High,Parking Lot,Outside on School Property,No,1,Escalation of Dispute,Victims Targeted,10
20210313TXLEA,3,13,2021,13-03-21,Lee Elementary School,0,1,1,0,Spring,Abilene,TX,Elementary,Football Field/Track,Outside on School Property,No,1,,Victims Targeted,
